idENT_MEN,DEP,PONDV1_x,NIVIE10,V2_OLDMTCH_E,V2_OLDMTCH_C,emission_co2,emission_co2_equi
72046411000,64,866.55983358,0.30000000000000004,0.4,0.4,0.5,0.012914952098990597
72047011000,64,740.23763704,0.6000000000000001,0.4,0.4,0.7,0.021647369266943866
72047201000,64,741.05194595,0.5000000000000001,0.4,0.4,0.0,0.0
72047611000,64,727.45996678,0.7000000000000001,0.4,0.4,0.7,0.018057892590213013
72048301000,64,586.7667336,0.20000000000000007,0.4,0.4,0.5,0.008211936793113548
72049211000,64,634.01613591,0.20000000000000007,0.4,0.4,0.7,0.03528012285057442
72049611000,64,857.96708955,0.9000000000000001,0.4,0.4,0.0,0.0
72050301000,64,1260.0966204,0.7000000000000001,0.4,0.4,0.7,0.014988427034790846
72051101000,64,738.29326735,0.20000000000000007,0.4,0.4,0.7,0.02474366048255687
72052001000,64,683.25026188,0.5000000000000001,0.4,0.4,1.0,0.050483155166891974
72052401000,64,786.73732473,0.40000000000000013,0.4,0.4,0.7,0.014957299883898855
72052701000,64,537.58588134,0.7000000000000001,0.4,0.4,0.0,0.0
72052801000,64,1076.5908783,0.30000000000000004,0.4,0.4,1.0,0.04293669808970798
72053301000,64,1182.4244289,0.10000000000000009,0.4,0.4,0.7,0.013881770790766497
72053611000,64,590.73586968,0.20000000000000007,0.4,0.4,0.7,0.024562528619577334
72053901000,64,807.35105731,0.10000000000000009,0.4,0.4,0.7,0.01725836278225111
72054001100,64,4172.7612829,0.40000000000000013,0.4,0.4,0.7,0.03914755403552171
72054001300,64,3945.204199,0.30000000000000004,0.4,0.4,0.7,0.028497845148681027
72054001400,64,4721.6991162,0.20000000000000007,0.4,0.4,0.0,0.0
72054101000,64,797.94803383,0.9000000000000001,0.4,0.4,1.0,0.09475706940220618
72056001000,64,1185.7549253,0.20000000000000007,0.4,0.4,0.0,0.0
72056701000,64,1190.4152224,0.30000000000000004,0.4,0.4,1.0,0.8227073347846302
72057001000,64,1924.956402,0.20000000000000007,0.4,0.4,1.0,0.0899110099782853
72059601000,64,606.65934261,0.20000000000000007,0.4,0.4,0.5,0.011225874014029899
72059701000,64,1787.2033701,0.20000000000000007,0.4,0.4,1.0,0.055272513122479466
72059801000,64,516.80736241,0.30000000000000004,0.4,0.4,0.5,0.004561144321660782
72062301000,40,1537.8967335,0.10000000000000009,0.4,0.4,0.7,0.023095407454796223
72064601000,40,2532.5857583,0.5000000000000001,0.4,0.4,0.0,0.0
72064711000,40,3246.5021491,0.10000000000000009,0.4,0.4,0.7,0.025845702400192707
72065101000,40,1674.2006269,0.7000000000000001,0.4,0.4,0.7,0.021385134752017105
72065311000,40,2373.6802488,0.10000000000000009,0.4,0.4,1.0,0.10853185038789671
72065811000,40,3070.8694715,0.8,0.4,0.4,1.0,0.05893339454484949
72065911000,40,1009.2556735,0.10000000000000009,0.4,0.4,1.0,0.10837292985871949
72067001000,64,4873.9511159,0.5000000000000001,0.4,0.6,0.7,0.027936383298797576
72068511000,64,1408.2737564,0.30000000000000004,0.4,0.4,0.0,0.0
72069411000,64,2018.5114318,0.40000000000000013,0.4,0.4,0.7,0.03630340838391821
72069801000,47,1056.6794685,0.30000000000000004,0.4,0.4,0.7,0.01703054019293359
72070101000,47,1629.6088581,0.9000000000000001,0.4,0.4,0.7,0.03845024328840361
72070401000,47,1513.2856966,0.6000000000000001,0.4,0.4,1.0,0.07716475452370179
72071901000,47,3792.4410567,0.8,0.4,0.4,1.0,0.0452676367962028
72072101000,47,1272.805985,0.10000000000000009,0.4,0.4,0.7,0.025849769264128342
72072201000,47,4572.7870102,0.8,0.4,0.4,0.0,0.0
72073101000,32,4560.0226081,0.7000000000000001,0.4,0.4,0.7,0.017385139444552417
